STEP,PID,NID,X,Y,Z,RANGE,REPULSE,SIZE,MASS,PERIM,REPX,REPY,REPZ,MAG
1,0,5,-5.437203535062749,-9.701389911223195,0.0,30.0,20.0,10.0,1.0,false,-72.41480790427984,32.27840947373865,0.0,79.2830380470381
1,0,9,-12.411300626957688,-16.884318852578378,0.0,30.0,20.0,10.0,1.0,true,-64.73428053469846,96.5254511663959,0.0,116.22258730221643
1,1,3,-0.4765769317652066,0.1512429686294282,0.0,30.0,20.0,10.0,1.0,false,168.69299829135537,-27.387396248159757,0.0,170.90171779646025
1,1,6,12.077078786228643,7.216188751476775,0.0,30.0,20.0,10.0,1.0,true,174.5001927915005,-444.81668134733485,0.0,477.8202562566046
1,1,4,17.818728112944505,-11.44961551074074,0.0,30.0,20.0,10.0,1.0,true,-114.31367940533805,530.3736630738196,0.0,542.5530755433314
1,2,7,2.063928381554949,16.881124222608687,0.0,30.0,20.0,10.0,1.0,true,-88.09117391198399,-39.42782938207336,0.0,96.51222021574934
1,2,3,-0.4765769317652066,0.1512429686294282,0.0,30.0,20.0,10.0,1.0,false,-133.1494238087049,89.2068812446421,0.0,160.2705110804411
1,2,0,-22.25632237217868,-2.2043817643602814,0.0,30.0,20.0,10.0,1.0,true,164.56149213536898,246.06022665781282,0.0,296.01709382519334
1,3,2,-14.42917455575349,9.499144624483426,0.0,30.0,20.0,10.0,1.0,true,133.1494238087049,-89.2068812446421,0.0,160.2705110804411
1,3,7,2.063928381554949,16.881124222608687,0.0,30.0,20.0,10.0,1.0,true,-23.107937604199126,-152.17171564871853,0.0,153.91623638782883
1,3,6,12.077078786228643,7.216188751476775,0.0,30.0,20.0,10.0,1.0,true,-243.78848255200614,-137.19927090590883,0.0,279.74356858044615
1,3,1,15.891084775380524,-2.5060554454707997,0.0,30.0,20.0,10.0,1.0,true,-168.69299829135537,27.387396248159757,0.0,170.90171779646025
1,3,8,2.1504925632707055,-18.95657831119932,0.0,30.0,20.0,10.0,1.0,true,-4.851842714347477,35.28956643087338,0.0,35.62153669627114
1,3,5,-5.437203535062749,-9.701389911223195,0.0,30.0,20.0,10.0,1.0,false,201.66881482286394,400.54794578649313,0.0,448.45174516979864
1,4,6,12.077078786228643,7.216188751476775,0.0,30.0,20.0,10.0,1.0,true,6.925026370341532,-22.512901674095293,0.0,23.553911183016044
1,4,1,15.891084775380524,-2.5060554454707997,0.0,30.0,20.0,10.0,1.0,true,114.31367940533805,-530.3736630738196,0.0,542.5530755433314
1,4,8,2.1504925632707055,-18.95657831119932,0.0,30.0,20.0,10.0,1.0,true,118.42070072137247,56.737709380306676,0.0,131.3111953531191
1,5,0,-22.25632237217868,-2.2043817643602814,0.0,30.0,20.0,10.0,1.0,true,72.41480790427984,-32.27840947373865,0.0,79.2830380470381
1,5,3,-0.4765769317652066,0.1512429686294282,0.0,30.0,20.0,10.0,1.0,false,-201.66881482286394,-400.54794578649313,0.0,448.45174516979864
1,5,8,2.1504925632707055,-18.95657831119932,0.0,30.0,20.0,10.0,1.0,true,-254.61691971623827,310.5722120727744,0.0,401.6028818591342
1,5,9,-12.411300626957688,-16.884318852578378,0.0,30.0,20.0,10.0,1.0,true,347.8955322774389,358.3128904626134,0.0,499.4190913954685
1,6,7,2.063928381554949,16.881124222608687,0.0,30.0,20.0,10.0,1.0,true,218.84927613970345,-211.23862583816754,0.0,304.1656829967337
1,6,1,15.891084775380524,-2.5060554454707997,0.0,30.0,20.0,10.0,1.0,true,-174.5001927915005,444.81668134733485,0.0,477.8202562566046
1,6,4,17.818728112944505,-11.44961551074074,0.0,30.0,20.0,10.0,1.0,true,-6.925026370341532,22.512901674095293,0.0,23.553911183016044
1,6,3,-0.4765769317652066,0.1512429686294282,0.0,30.0,20.0,10.0,1.0,false,243.78848255200614,137.19927090590883,0.0,279.74356858044615
1,7,6,12.077078786228643,7.216188751476775,0.0,30.0,20.0,10.0,1.0,true,-218.84927613970345,211.23862583816754,0.0,304.1656829967337
1,7,3,-0.4765769317652066,0.1512429686294282,0.0,30.0,20.0,10.0,1.0,false,23.107937604199126,152.17171564871853,0.0,153.91623638782883
1,7,2,-14.42917455575349,9.499144624483426,0.0,30.0,20.0,10.0,1.0,true,88.09117391198399,39.42782938207336,0.0,96.51222021574934
1,8,9,-12.411300626957688,-16.884318852578378,0.0,30.0,20.0,10.0,1.0,true,261.93580589278014,-37.275556947001185,0.0,264.57481655367224
1,8,5,-5.437203535062749,-9.701389911223195,0.0,30.0,20.0,10.0,1.0,false,254.61691971623827,-310.5722120727744,0.0,401.6028818591342
1,8,3,-0.4765769317652066,0.1512429686294282,0.0,30.0,20.0,10.0,1.0,false,4.851842714347477,-35.28956643087338,0.0,35.62153669627114
1,8,4,17.818728112944505,-11.44961551074074,0.0,30.0,20.0,10.0,1.0,true,-118.42070072137247,-56.737709380306676,0.0,131.3111953531191
1,9,0,-22.25632237217868,-2.2043817643602814,0.0,30.0,20.0,10.0,1.0,true,64.73428053469846,-96.5254511663959,0.0,116.22258730221643
1,9,5,-5.437203535062749,-9.701389911223195,0.0,30.0,20.0,10.0,1.0,false,-347.8955322774389,-358.3128904626134,0.0,499.4190913954685
1,9,8,2.1504925632707055,-18.95657831119932,0.0,30.0,20.0,10.0,1.0,true,-261.93580589278014,37.275556947001185,0.0,264.57481655367224
2,0,2,-14.517339623040504,9.991310174233565,0.0,30.0,20.0,10.0,1.0,true,-142.088869536046,-214.52406570894203,0.0,257.31269229155015
2,0,5,-5.504491122630502,-9.205938210237225,0.0,30.0,20.0,10.0,1.0,false,-69.06447682492882,27.334867848682798,0.0,74.27716310822649
2,0,9,-12.809707257224268,-17.18643168648354,0.0,30.0,20.0,10.0,1.0,true,-61.039266533279054,91.12253644498621,0.0,109.67729348907422
2,1,3,-0.8721039746862784,0.45711608900566075,0.0,30.0,20.0,10.0,1.0,false,124.37750132887506,-20.462866596936507,0.0,126.04956067427739
2,1,6,12.366742456629618,7.623736252389755,0.0,30.0,20.0,10.0,1.0,true,171.50648171614444,-428.05616945331434,0.0,461.1361593691117
2,1,4,18.032941597893693,-11.901403724748702,0.0,30.0,20.0,10.0,1.0,true,-88.6546870300289,509.1264822496418,0.0,516.7876047858416
2,2,7,1.9323865602714014,17.36351074470895,0.0,30.0,20.0,10.0,1.0,true,-90.06058667581578,-40.36205229618732,0.0,98.69146132240766
2,2,3,-0.8721039746862784,0.45711608900566075,0.0,30.0,20.0,10.0,1.0,false,-137.46291057433044,96.04803483874366,0.0,167.6939974475857
2,2,0,-22.719624479746624,-2.3924008181119745,0.0,30.0,20.0,10.0,1.0,true,142.088869536046,214.52406570894203,0.0,257.31269229155015
2,3,2,-14.517339623040504,9.991310174233565,0.0,30.0,20.0,10.0,1.0,true,137.46291057433044,-96.04803483874366,0.0,167.6939974475857
2,3,7,1.9323865602714014,17.36351074470895,0.0,30.0,20.0,10.0,1.0,true,-23.422606861293332,-141.19920553355848,0.0,143.12873280891856
2,3,6,12.366742456629618,7.623736252389755,0.0,30.0,20.0,10.0,1.0,true,-217.47262177025362,-117.72503625965757,0.0,247.29238844324644
2,3,1,16.375044106931444,-2.3804235512107543,0.0,30.0,20.0,10.0,1.0,true,-124.37750132887506,20.462866596936507,0.0,126.04956067427739
2,3,5,-5.504491122630502,-9.205938210237225,0.0,30.0,20.0,10.0,1.0,false,200.66577893297972,418.5842538419457,0.0,464.1977298514049
2,4,1,16.375044106931444,-2.3804235512107543,0.0,30.0,20.0,10.0,1.0,true,88.6546870300289,-509.1264822496418,0.0,516.7876047858416
2,4,8,2.491368512270952,-19.322370048180574,0.0,30.0,20.0,10.0,1.0,true,125.3256879170161,59.841928765465326,0.0,138.87974830854333
2,5,0,-22.719624479746624,-2.3924008181119745,0.0,30.0,20.0,10.0,1.0,true,69.06447682492882,-27.334867848682798,0.0,74.27716310822649
2,5,3,-0.8721039746862784,0.45711608900566075,0.0,30.0,20.0,10.0,1.0,false,-200.66577893297972,-418.5842538419457,0.0,464.1977298514049
2,5,8,2.491368512270952,-19.322370048180574,0.0,30.0,20.0,10.0,1.0,true,-220.29087323477725,278.71394763774003,0.0,355.25981117817645
2,5,9,-12.809707257224268,-17.18643168648354,0.0,30.0,20.0,10.0,1.0,true,309.94954017860624,338.6005612684673,0.0,459.04145515220137
2,6,7,1.9323865602714014,17.36351074470895,0.0,30.0,20.0,10.0,1.0,true,209.30104716277165,-195.36855179370968,0.0,286.3141620203307
2,6,1,16.375044106931444,-2.3804235512107543,0.0,30.0,20.0,10.0,1.0,true,-171.50648171614444,428.05616945331434,0.0,461.1361593691117
2,6,3,-0.8721039746862784,0.45711608900566075,0.0,30.0,20.0,10.0,1.0,false,217.47262177025362,117.72503625965757,0.0,247.29238844324644
2,7,6,12.366742456629618,7.623736252389755,0.0,30.0,20.0,10.0,1.0,true,-209.30104716277165,195.36855179370968,0.0,286.3141620203307
2,7,3,-0.8721039746862784,0.45711608900566075,0.0,30.0,20.0,10.0,1.0,false,23.422606861293332,141.19920553355848,0.0,143.12873280891856
2,7,2,-14.517339623040504,9.991310174233565,0.0,30.0,20.0,10.0,1.0,true,90.06058667581578,40.36205229618732,0.0,98.69146132240766
2,8,9,-12.809707257224268,-17.18643168648354,0.0,30.0,20.0,10.0,1.0,true,225.34309176231017,-31.45654341494784,0.0,227.5280710783033
2,8,5,-5.504491122630502,-9.205938210237225,0.0,30.0,20.0,10.0,1.0,false,220.29087323477725,-278.71394763774003,0.0,355.25981117817645
2,8,4,18.032941597893693,-11.901403724748702,0.0,30.0,20.0,10.0,1.0,true,-125.3256879170161,-59.841928765465326,0.0,138.87974830854333
2,9,0,-22.719624479746624,-2.3924008181119745,0.0,30.0,20.0,10.0,1.0,true,61.039266533279054,-91.12253644498621,0.0,109.67729348907422
2,9,5,-5.504491122630502,-9.205938210237225,0.0,30.0,20.0,10.0,1.0,false,-309.94954017860624,-338.6005612684673,0.0,459.04145515220137
2,9,8,2.491368512270952,-19.322370048180574,0.0,30.0,20.0,10.0,1.0,true,-225.34309176231017,31.45654341494784,0.0,227.5280710783033
3,0,2,-14.663215739066231,10.469557146230073,0.0,30.0,20.0,10.0,1.0,true,-121.14558937903917,-185.1812710980342,0.0,221.2879503982953
3,0,5,-5.611814449022216,-8.717592317387906,0.0,30.0,20.0,10.0,1.0,false,-64.94483262199225,22.737810994549246,0.0,68.81016882062151
3,0,9,-13.194264719129047,-17.50598694922214,0.0,30.0,20.0,10.0,1.0,true,-56.231440010351164,84.06433715714272,0.0,101.13746895838104
3,1,3,-1.0286607827387162,0.9319739343688944,0.0,30.0,20.0,10.0,1.0,false,90.52795042111246,-16.041619507358927,0.0,91.93825843394183
3,1,6,12.66022041165243,8.028545710488512,0.0,30.0,20.0,10.0,1.0,true,168.50324736173164,-412.45788610597236,0.0,445.5500557540714
3,1,4,18.245566205728988,-12.353941881806719,0.0,30.0,20.0,10.0,1.0,true,-66.68540739515082,484.81761554875266,0.0,489.3823289676849
3,2,7,1.8067423657409756,17.847466883043182,0.0,30.0,20.0,10.0,1.0,true,-89.11842166989298,-39.92163591331833,0.0,97.65157497413136
3,2,3,-1.0286607827387162,0.9319739343688944,0.0,30.0,20.0,10.0,1.0,false,-137.69062398060868,96.31673258969835,0.0,168.03458247909813
3,2,0,-23.18943960582087,-2.5634965654653823,0.0,30.0,20.0,10.0,1.0,true,121.14558937903917,185.1812710980342,0.0,221.2879503982953
3,3,2,-14.663215739066231,10.469557146230073,0.0,30.0,20.0,10.0,1.0,true,137.69062398060868,-96.31673258969835,0.0,168.03458247909813
3,3,7,1.8067423657409756,17.847466883043182,0.0,30.0,20.0,10.0,1.0,true,-23.545164773094417,-140.46611639978065,0.0,142.42578643149173
3,3,6,12.66022041165243,8.028545710488512,0.0,30.0,20.0,10.0,1.0,true,-203.346688344348,-105.41872259532576,0.0,229.04799220740537
3,3,1,16.853985619328146,-2.2368441823803398,0.0,30.0,20.0,10.0,1.0,true,-90.52795042111246,16.041619507358927,0.0,91.93825843394183
3,3,5,-5.611814449022216,-8.717592317387906,0.0,30.0,20.0,10.0,1.0,false,199.86932082502065,420.8133511173813,0.0,465.8665279730831
3,4,1,16.853985619328146,-2.2368441823803398,0.0,30.0,20.0,10.0,1.0,true,66.68540739515082,-484.81761554875266,0.0,489.3823289676849
3,4,8,2.822347263608226,-19.697140742891087,0.0,30.0,20.0,10.0,1.0,true,131.72663648797146,62.71679671169468,0.0,145.89483661257586
3,5,0,-23.18943960582087,-2.5634965654653823,0.0,30.0,20.0,10.0,1.0,true,64.94483262199225,-22.737810994549246,0.0,68.81016882062151
3,5,3,-1.0286607827387162,0.9319739343688944,0.0,30.0,20.0,10.0,1.0,false,-199.86932082502065,-420.8133511173813,0.0,465.8665279730831
3,5,8,2.822347263608226,-19.697140742891087,0.0,30.0,20.0,10.0,1.0,true,-187.47413027850442,244.05286050413713,0.0,307.74721484350346
3,5,9,-13.194264719129047,-17.50598694922214,0.0,30.0,20.0,10.0,1.0,true,274.12585046178737,317.723963471695,0.0,419.63495904841056
3,6,7,1.8067423657409756,17.847466883043182,0.0,30.0,20.0,10.0,1.0,true,198.89220724105462,-179.93374073032646,0.0,268.2056322198081
3,6,1,16.853985619328146,-2.2368441823803398,0.0,30.0,20.0,10.0,1.0,true,-168.50324736173164,412.45788610597236,0.0,445.5500557540714
3,6,3,-1.0286607827387162,0.9319739343688944,0.0,30.0,20.0,10.0,1.0,false,203.346688344348,105.41872259532576,0.0,229.04799220740537
3,7,6,12.66022041165243,8.028545710488512,0.0,30.0,20.0,10.0,1.0,true,-198.89220724105462,179.93374073032646,0.0,268.2056322198081
3,7,3,-1.0286607827387162,0.9319739343688944,0.0,30.0,20.0,10.0,1.0,false,23.545164773094417,140.46611639978065,0.0,142.42578643149173
3,7,2,-14.663215739066231,10.469557146230073,0.0,30.0,20.0,10.0,1.0,true,89.11842166989298,39.92163591331833,0.0,97.65157497413136
3,8,9,-13.194264719129047,-17.50598694922214,0.0,30.0,20.0,10.0,1.0,true,189.94092406858374,-25.98488224566046,0.0,191.7101164293328
3,8,5,-5.611814449022216,-8.717592317387906,0.0,30.0,20.0,10.0,1.0,false,187.47413027850442,-244.05286050413713,0.0,307.74721484350346
3,8,4,18.245566205728988,-12.353941881806719,0.0,30.0,20.0,10.0,1.0,true,-131.72663648797146,-62.71679671169468,0.0,145.89483661257586
3,9,0,-23.18943960582087,-2.5634965654653823,0.0,30.0,20.0,10.0,1.0,true,56.231440010351164,-84.06433715714272,0.0,101.13746895838104
3,9,5,-5.611814449022216,-8.717592317387906,0.0,30.0,20.0,10.0,1.0,false,-274.12585046178737,-317.723963471695,0.0,419.63495904841056
3,9,8,2.822347263608226,-19.697140742891087,0.0,30.0,20.0,10.0,1.0,true,-189.94092406858374,25.98488224566046,0.0,191.7101164293328
4,0,2,-14.859776297891525,10.929300503076988,0.0,30.0,20.0,10.0,1.0,true,-101.78049509610585,-157.82378827972988,0.0,187.7967447241124
4,0,5,-5.784060240156418,-8.248197606204307,0.0,30.0,20.0,10.0,1.0,false,-61.431275575334276,18.986594312040815,0.0,64.29846329721016
4,0,9,-13.563818911554424,-17.842780218619566,0.0,30.0,20.0,10.0,1.0,true,-50.44835065656391,75.52743069724302,0.0,90.82636661066256
4,1,3,-0.9193236811870281,1.4198729051352372,0.0,30.0,20.0,10.0,1.0,false,69.37680419986863,-13.351422636495187,0.0,70.64985100766474
4,1,6,12.943467297573582,8.44057872987719,0.0,30.0,20.0,10.0,1.0,true,165.18247737900188,-396.3996758883158,0.0,429.43911544877494
4,1,4,18.455784990826082,-12.807602624920868,0.0,30.0,20.0,10.0,1.0,true,-48.08751057911754,458.8072884627468,0.0,461.32042727396635
4,2,7,1.6880146781040397,18.333166114707147,0.0,30.0,20.0,10.0,1.0,true,-85.41006270809035,-38.214443673413676,0.0,93.56934603313434
4,2,3,-0.9193236811870281,1.4198729051352372,0.0,30.0,20.0,10.0,1.0,false,-129.07854433584868,88.05044610521676,0.0,156.25028533474534
4,2,0,-23.663597638042223,-2.7221602598965697,0.0,30.0,20.0,10.0,1.0,true,101.78049509610585,157.82378827972988,0.0,187.7967447241124
4,3,2,-14.859776297891525,10.929300503076988,0.0,30.0,20.0,10.0,1.0,true,129.07854433584868,-88.05044610521676,0.0,156.25028533474534
4,3,7,1.6880146781040397,18.333166114707147,0.0,30.0,20.0,10.0,1.0,true,-21.992417598928853,-142.66050507505662,0.0,144.34571742908042
4,3,6,12.943467297573582,8.44057872987719,0.0,30.0,20.0,10.0,1.0,true,-198.97685774023213,-100.77032729311138,0.0,223.03911939150353
4,3,1,17.332758212875316,-2.092702546762118,0.0,30.0,20.0,10.0,1.0,true,-69.37680419986863,13.351422636495187,0.0,70.64985100766474
4,3,5,-5.784060240156418,-8.248197606204307,0.0,30.0,20.0,10.0,1.0,false,206.24466664792007,409.88611727872143,0.0,458.85018432876046
4,4,1,17.332758212875316,-2.092702546762118,0.0,30.0,20.0,10.0,1.0,true,48.08751057911754,-458.8072884627468,0.0,461.32042727396635
4,4,8,3.1237561652239063,-20.09608018876904,0.0,30.0,20.0,10.0,1.0,true,136.54443492994633,64.90993865035037,0.0,151.1875750381975
4,5,0,-23.663597638042223,-2.7221602598965697,0.0,30.0,20.0,10.0,1.0,true,61.431275575334276,-18.986594312040815,0.0,64.29846329721016
4,5,3,-0.9193236811870281,1.4198729051352372,0.0,30.0,20.0,10.0,1.0,false,-206.24466664792007,-409.88611727872143,0.0,458.85018432876046
4,5,8,3.1237561652239063,-20.09608018876904,0.0,30.0,20.0,10.0,1.0,true,-155.5545105708541,206.89599926179847,0.0,258.8496866319835
4,5,9,-13.563818911554424,-17.842780218619566,0.0,30.0,20.0,10.0,1.0,true,240.83196854205102,297.0120688167923,0.0,382.38227743276803
4,6,7,1.6880146781040397,18.333166114707147,0.0,30.0,20.0,10.0,1.0,true,188.34487861771507,-165.5391598368924,0.0,250.7528798259873
4,6,1,17.332758212875316,-2.092702546762118,0.0,30.0,20.0,10.0,1.0,true,-165.18247737900188,396.3996758883158,0.0,429.43911544877494
4,6,3,-0.9193236811870281,1.4198729051352372,0.0,30.0,20.0,10.0,1.0,false,198.97685774023213,100.77032729311138,0.0,223.03911939150353
4,7,6,12.943467297573582,8.44057872987719,0.0,30.0,20.0,10.0,1.0,true,-188.34487861771507,165.5391598368924,0.0,250.7528798259873
4,7,3,-0.9193236811870281,1.4198729051352372,0.0,30.0,20.0,10.0,1.0,false,21.992417598928853,142.66050507505662,0.0,144.34571742908042
4,7,2,-14.859776297891525,10.929300503076988,0.0,30.0,20.0,10.0,1.0,true,85.41006270809035,38.214443673413676,0.0,93.56934603313434
4,8,9,-13.563818911554424,-17.842780218619566,0.0,30.0,20.0,10.0,1.0,true,156.6276818905085,-21.149217265220532,0.0,158.04910668942685
4,8,5,-5.784060240156418,-8.248197606204307,0.0,30.0,20.0,10.0,1.0,false,155.5545105708541,-206.89599926179847,0.0,258.8496866319835
4,8,4,18.455784990826082,-12.807602624920868,0.0,30.0,20.0,10.0,1.0,true,-136.54443492994633,-64.90993865035037,0.0,151.1875750381975
4,9,0,-23.663597638042223,-2.7221602598965697,0.0,30.0,20.0,10.0,1.0,true,50.44835065656391,-75.52743069724302,0.0,90.82636661066256
4,9,5,-5.784060240156418,-8.248197606204307,0.0,30.0,20.0,10.0,1.0,false,-240.83196854205102,-297.0120688167923,0.0,382.38227743276803
4,9,8,3.1237561652239063,-20.09608018876904,0.0,30.0,20.0,10.0,1.0,true,-156.6276818905085,21.149217265220532,0.0,158.04910668942685
5,0,2,-15.09526452204387,11.370373403781798,0.0,30.0,20.0,10.0,1.0,true,-83.92017172507965,-132.0965174603318,0.0,156.4994733138569
5,0,5,-6.073586229243041,-7.840552283535209,0.0,30.0,20.0,10.0,1.0,false,-60.770867949043975,16.72131697792924,0.0,63.029364844939735
5,0,9,-13.917193505849056,-18.196512325669076,0.0,30.0,20.0,10.0,1.0,true,-43.71117235047013,65.527964356784,0.0,78.76916084989391
5,1,3,-0.6915107006273056,1.864958574797917,0.0,30.0,20.0,10.0,1.0,false,53.94001801428858,-11.15376087603946,0.0,55.08113946771295
5,1,6,13.219565145798489,8.8574360024012,0.0,30.0,20.0,10.0,1.0,true,161.1758775400288,-379.4385330099227,0.0,412.2514570423258
5,1,4,18.66541141547266,-13.261537388450247,0.0,30.0,20.0,10.0,1.0,true,-32.514185381293885,432.2005812922983,0.0,433.42186691537574
5,2,7,1.5719619613482392,18.819511438920486,0.0,30.0,20.0,10.0,1.0,true,-79.60495870361655,-35.57810450680753,0.0,87.19375534120442
5,2,3,-0.6915107006273056,1.864958574797917,0.0,30.0,20.0,10.0,1.0,false,-114.45002444168695,75.52857213430127,0.0,137.12539262787578
5,2,0,-24.141519765054788,-2.869097144178113,0.0,30.0,20.0,10.0,1.0,true,83.92017172507965,132.0965174603318,0.0,156.4994733138569
5,3,2,-15.09526452204387,11.370373403781798,0.0,30.0,20.0,10.0,1.0,true,114.45002444168695,-75.52857213430127,0.0,137.12539262787578
5,3,7,1.5719619613482392,18.819511438920486,0.0,30.0,20.0,10.0,1.0,true,-19.154689855734265,-143.47829651782544,0.0,144.75124771526637
5,3,6,13.219565145798489,8.8574360024012,0.0,30.0,20.0,10.0,1.0,true,-197.9223693027704,-99.48674818870813,0.0,221.5194739421021
5,3,1,17.815346946727356,-1.9619045291561013,0.0,30.0,20.0,10.0,1.0,true,-53.94001801428858,11.15376087603946,0.0,55.08113946771295
5,3,5,-6.073586229243041,-7.840552283535209,0.0,30.0,20.0,10.0,1.0,false,215.85906460322352,389.2592150067903,0.0,445.10433859835746
5,4,1,17.815346946727356,-1.9619045291561013,0.0,30.0,20.0,10.0,1.0,true,32.514185381293885,-432.2005812922983,0.0,433.42186691537574
5,4,8,3.3844280388139287,-20.522753578810708,0.0,30.0,20.0,10.0,1.0,true,139.16535139701017,66.12857810215918,0.0,154.0778500345416
5,5,0,-24.141519765054788,-2.869097144178113,0.0,30.0,20.0,10.0,1.0,true,60.770867949043975,-16.72131697792924,0.0,63.029364844939735
5,5,3,-0.6915107006273056,1.864958574797917,0.0,30.0,20.0,10.0,1.0,false,-215.85906460322352,-389.2592150067903,0.0,445.10433859835746
