STEP|ID|X|Y|PERIM|CX|CY|CMAG|RX|RY|RMAG|IX|IY|IMAG|DX|DY|DMAG|CHANGEX|CHANGEY|CHANGEMAG
1|0|-2.1800003051757812|-0.19999980926513672|True|0.23699994075298036|-0.07920007066726953|0.24988321894560406|-10.99754676049769|-4.740407537790005|11.975704504273205|-10.76054681974471|-4.819607608457274|11.79058884701766|0.0|0.0|0.0|-0.04563193204218613|-0.0204383671706698|0.05000000074505805
1|1|1.539999008178711|-0.26000022888183594|True|-0.16100001974900616|-0.002500033477943475|0.16101942903442185|8.344492239774713|1.56800923496916|8.490536125628875|8.183492220025707|1.5655092014912164|8.33188837990374|-0.0|0.0|0.0|0.04910946935935663|0.00939468433467665|0.05000000074505806
1|2|-1.4400005340576172|0.8999996185302734|True|0.15299997937679186|-0.14899998303254355|0.21356495178984075|-0.7726213400939309|10.752063287824535|10.779787042449062|-0.619621360717139|10.603063304791991|10.621152577572898|0.0|-0.0|0.0|-0.0029169215178142657|0.049914843918064285|0.05000000074505807
1|3|0.0|0.0|False|-0.008000151634222321|-0.048000051498415054|0.048662175968826625|-3.2645052802394416|1.0865384351089233|3.4405756052846947|-3.272505431873664|1.0385383836105082|3.433344400999551|0.0|0.0|0.0|-0.04765769317644145|0.015124296863192431|0.05000000074505806
1|4|1.7599983215332031|-1.1000003814697266|True|-0.19319990925788488|0.09120000247955318|0.21364373473033432|9.144546264273131|-18.489937803810232|20.627664103533448|8.951346355015247|-18.39873780133068|20.460697794785965|-0.0|0.0|0.0|0.021874489761247996|-0.04496116960434707|0.05000000074505805
1|5|-0.5400009155273438|-1.0200004577636719|False|0.08200000452995305|0.12200003155072636|0.14699662731263785|-0.6587749965910947|7.610040989479836|7.63850170895424|-0.5767749920611417|7.732041021030563|7.753523569472558|0.0|0.0|0.0|-0.003719437978667256|0.04986146664137201|0.05000000074505805
1|6|1.1799983978271484|0.6799993515014648|True|-0.1401427597148037|-0.13842853687490578|0.19698338234939605|7.651980547619723|11.421177309539438|13.747585149294007|7.511837787904919|11.282748772664531|13.554634883273664|-0.0|-0.0|0.0|0.02770948079578885|0.041619523646164135|0.05000000074505806
1|7|0.2199993133544922|1.6399993896484375|True|-0.010800018739701045|-0.236999969363211|0.23724591858015354|-4.026473615278812|14.512958671149306|15.06115729832951|-4.037273634018513|14.275958701786095|14.83585438224045|-0.0|-0.0|0.0|-0.013606475199067321|0.048113032612411503|0.05000000074505807
1|8|0.17999839782714844|-1.8600006103515625|True|-0.01499989432947554|0.20271435589449993|0.20326855860072754|12.140240347742711|-12.537715386371284|17.452213120707967|12.125240453413236|-12.335001030476784|17.296638588897906|-0.0|0.0|0.0|0.03505085849997512|-0.03565722076831743|0.05000000074505805
1|9|-1.2000007629394531|-1.6599998474121094|True|0.06060001614093835|0.1835999466419196|0.19334244842557907|-20.674647426060314|-14.433766606091261|25.21457246575911|-20.614047409919376|-14.250166659449341|25.060051884233708|0.0|0.0|0.0|-0.04112929975628212|-0.02843203784577702|0.05000000074505805
2|0|-2.225632237|-0.220438176|True|0.24203355586754904|-0.0746099750047339|0.25327236433550543|-10.057019370320399|-3.9085455422945423|10.789827008399637|-9.81498581445285|-3.9831555172992763|10.592425331948409|0.0|0.0|0.0|-0.04633021075496282|-0.018801905379682494|0.05000000074505805
2|1|1.589108478|-0.250605545|True|-0.16787515994575927|-0.002056737806727424|0.167887758628257|7.629317056825652|1.9389862001114582|7.871857864430321|7.461441896879893|1.9369294623047308|7.708748985565602|-0.0|0.0|0.0|0.04839593312764083|0.012563189531751975|0.05000000074505805
2|2|-1.442917456|0.949914462|True|0.15033663362384084|-0.15384101186309232|0.21510034946603193|-1.889303503740238|9.861309297625672|10.040661770654545|-1.7389668701163972|9.70746828576258|9.86199504636099|0.0|-0.0|0.0|-0.008816506639144428|0.04921655499105691|0.05000000074505807
2|3|-0.047657693|0.015124297|False|-0.00040582686612610186|-0.04911178350152687|0.04911346021353124|-1.760383704019706|1.4107840071116682|2.2559393387456574|-1.760789530885832|1.3616722236101413|2.225877583477702|0.0|-0.0|0.0|-0.03955270429500868|0.03058731203387132|0.05000000074505807
2|4|1.781872811|-1.144961551|True|-0.19466630240534358|0.10035446078772783|0.2190113857591981|7.988646875161611|-16.538295199312397|18.3666460464514|7.793980572756268|-16.43794073852467|18.192086985603137|-0.0|0.0|0.0|0.021421348455137757|-0.04517882141965829|0.05000000074505807
2|5|-0.543720354|-0.970138991|False|0.08227128658583374|0.11509877102361409|0.14147894432612484|-0.8993848551808019|5.9014686855728025|5.969608510155836|-0.8171135685949682|6.016567456596417|6.071800272057462|0.0|0.0|0.0|-0.00672875872195007|0.049545170103326805|0.05000000074505807
2|6|1.207707879|0.721618875|True|-0.14348201869432006|-0.14270453842771152|0.20236520199002447|7.030313488108031|9.832255706377566|12.087123728028432|6.8868314694137105|9.689551167949855|11.887634311519909|-0.0|-0.0|0.0|0.028966367031334816|0.040754750097526125|0.05000000074505806
2|7|0.206392838|1.688112422|True|-0.00808330040120148|-0.23923947986652241|0.23937599811213373|-3.588338824057262|13.427939028404879|13.899126665614485|-3.596422124458463|13.188699548538356|13.670261441498116|-0.0|-0.0|0.0|-0.01315418213996937|0.048238652206859155|0.05000000074505806
2|8|0.215049256|-1.895657831|True|-0.021102771645691625|0.20853797630798293|0.20960299266412932|10.0745966898966|-10.996876120209503|14.914046495411952|10.053493918250908|-10.78833814390152|14.74655823816081|-0.0|0.0|0.0|0.03408759490076618|-0.03657917369743425|0.05000000074505805
2|9|-1.241130063|-1.688431885|True|0.06482315750584074|0.1896289031151753|0.20040250159539322|-18.16990192292839|-13.918759494412894|22.88836389417439|-18.105078765422547|-13.72913059129772|22.721859604685996|0.0|0.0|0.0|-0.039840663022747|-0.03021128339567398|0.05000000074505806
3|0|-2.271962448|-0.239240081|True|0.21440571825721746|-0.023903777412350738|0.21573410160652054|-9.073087114755069|-3.2022220623016615|9.621597368848166|-8.85868139649785|-3.2261258397140122|9.427837717012716|0.0|0.0|0.0|-0.04698151259284421|-0.01710957477537732|0.05000000074505806
3|1|1.637504411|-0.238042355|True|-0.17450855853434685|-0.0017570190698176563|0.17451740348099173|6.907643223088805|2.020248213338248|7.197008944067048|6.733134664554458|2.0184911942684303|7.029182677407387|-0.0|0.0|0.0|0.04789415123985228|0.014357936882434136|0.05000000074505805
3|2|-1.451733963|0.999131017|True|0.14874310581051972|-0.15822067788712463|0.21715960590593433|-2.847820894737705|9.007001622724642|9.446489405078957|-2.6990777889271853|8.848780944837518|9.251267217003281|0.0|-0.0|0.0|-0.01458761143654911|0.047824697250291794|0.05000000074505805
3|3|-0.087210397|0.045711609|False|0.0058270943315479155|-0.052540761537782206|0.052862904302723016|-0.5428808122915177|1.6814968656104274|1.7669610310960426|-0.5370537179599698|1.6289561040726452|1.7152039776569308|0.0|-0.0|0.0|-0.015655680984845332|0.04748578447711019|0.05000000074505806
